text,label
In their own words direct from ZaatariCamp stories and advice from refugees who received their COVID19Vaccine i,1
Most excited to receive the second dose of COVID19 COVID19Vaccine at Rabin square TelAviv BackToLife ASAP,1
These Twitter threads re attitudes to COVID19Vaccine are brilliant So good to see Twitter used to help people un,1
Bengal 15700 healthcare workers vaccinated in 207 centres vaccination COVID19Vaccine BengalFightsCorona,1
Sounds about right in Oregon where they want to vaccinate teachers even though they wont go back to classrooms u,1
MFTnhs ManCity stjohnambulance My mother in law got vaccinated this morning amp what a fantastic set up at Sporty,1
More people to access the COVID19 vaccine as priority group age threshold lowered Qatar QatarNews,1
As a society our health care disparities in older adults continues by requiring them to signup for COVID vaccinati,1
More people to access the COVID19 vaccine as priority group age threshold lowered ILoveQatar Qatar QatarNews,1
NIMR We dont have enough freezers to store Pfizer vaccine TheCable COVID19,0
Pakistan has approved the emergency use of OxfordAstraZeneca COVID19vaccine and the government hopes to make the,1
Sir simon Stevens Chief of NHSEngland update on how the NHS is coping with Coronavirus patients plus the,1
MoPH lowers age threshold for Covid19 vaccineQatar Covid19 Covid19Vaccine,1
Vaccines can be fixed in a short period of time to cope with new variants of Covid19 a professor of molecular b,1
Received first dose of COVID19Vaccine in Cleveland Clinic covid19 vaccinations,1
Shocking That really is a bad newsCOVID19Vaccine Pfizer,0
I have no doubt that India can distribute millions of dosas in a short amount of time COVID19Vaccine,1
So the first week of vaccinations completed at the NewburyRacing COVID19Vaccine site Prof Harnden deputy chair,1
Gods America is fed COVID19Vaccine coronavirus Literarily NO WHERE ELSE would this happen,1
Covid19Microsoft Oracle and other tech giants team up Covid19 vaccine passports africhome COVID19Vaccine,1
Well done IOMGovernment amp Isle of Man folk for working together to kick covid off our island click on poem to re,1
MattHancock BorisJohnson Covid vaccines should be prioritised to all critical keyworkers Us who through all 3 l,1
Weve all had ours in TeamDSNforum COVID19Vaccine,1
Parent vaccinated this morning must say Im really impressed with the efficiency of the procedure And an appoint,1
Can someone clarify because Im finding conflicting informationfigures from various medical sources I have an eld,0
NaijaPR I have said it so many times on air that we ought to have started making arrangements for storage transp,0
51 minor and 1 adverse case of reactions after taking COVID19Vaccine reported in Delhi Satyender Jain COVID19,0
The Covid19 vaccine is a huge step forward in our fight against coronavirus potentially saving tens of thousands,1
100 million COVID19Vaccine jabs in the first 100 days of JoeBiden administration Did I hear it correctly We nee,1
There is no set target on the number of doses to be administered per day The only target is to ensure that there a,1
BIGGEST NEWS OF THE DAY23 elderly persons passed away shortly after receiving their first shots of the PfizerBio,0
Offered their first dose Not the same as being vaccinated And we dont yet know for how long the double dose pr,0
After long research found the answer Keeping KMendis in playing 11 would protect other players from COVID19 Thx,1
What a privilege to get vaccinated today by a consultant Radiologist on her day off we had met earlier this week,1
RishiSunak Quick question has a date been set for the 4th self employed payment yet CovidUK COVID19Vaccine,0
COVID COVID19Vaccine COVIDSecondWave Norway COVIDVaccineFacts Pakistani Norway Raises Concern Over Vaccine,0
Yesterday I was fortunate enough to help out at allofusinmind COVID19Vaccine of staff I havent been outside or,1
Heres 85yearold Rochdale resident Barbara talking about the COVID19 vaccination process how she found the expe,1
ToryScum will open 10 new COVID19Vaccine hubs amp want all adults jabbed by June regardless of all the DEATHS repor,1
Want to help with the VaccinationDrive in Brighton amp surrounding areas Were looking for volunteers Visit our w,1
Without Pakistan even formally requesting for the same some people have already begun making a case for exporting,1
arjundsage1 narendramodi In your blind hate towards Modi now dont say Modi created Covid so that he can later on,0
A public dashboard monitoring covid19 vaccine from PfizerBioNTech hosted by OpenSourcePV,1
Well done and thanks Graeme As a 60 year old Im looking forward to getting my jab as soon as possible to help me,1
COVID19Vaccine A 35yearold nurse was admitted to the critical care unit of a hospital in Kolkata after she l,0
Got my 1st shot of Covid 19 Moderna vaccine COVID19Vaccine VaccinesWork Moderna,1
FatEmperor Anyone who dies within 28 days of getting the vaccine regardless of actual cause of death need to be,0
UK variant of COVID19 has adapted and will become dominant Cillian De Gascun,1
Looks as if the SNP are sticking to their blame game story saying they arent receiving covid vaccinations A,0
India begins a mass coronavirus vaccination drive targeting front line workers first India COVID COVID19,1
LizWebsterLD Are they hoping that we dont understand the reason for 2 doses Their scientists need to speak out n,0
PasseportVacinal covid19 Covid19Vaccine PfizerBioNTech Site officiel du CDC americain,1
Cambodias PM Hun Sen said he will be the first in the country to receive Chinas COVID19Vaccine shot Despite We,1
Our fabulous local charity DPVC are providing transport to vaccine appointments in dinaspowys give them a call if,0
The next two weeks could be big for COVID19vaccine news as results from both Johnson amp Johnsons jab amp now the Nov,1
We are looking for our Covid Community Heroes to step up once again and support our local vaccine sites inWillen,1
ICYMI Military medical treatment facilities across Europe continue to carry out their initial COVID19 vaccinatio,1
Last night our Unit was approached with a vaccine hub having identified stock that might be wasted today we are ge,1
NadhimZahawi appointed minister in charge of Covid19vaccine rollout is it possible that for once Boris Johnson,1
Not what we wanted to see with the Pfizer COVID19Vaccine if proven to have been the cause,0
Should a patient exposed to Covid19 receive vaccine to prevent diseaseCOVID19Vaccine CANNOT be used to preve,0
PeterStefanovi2 Believe the IncompetentTories at your peril Covid19Vaccine Covid19 They decided to extend the,0
Wondering about the less fortunate countries including my Bosnia I had the honor to discuss COVID19Vaccine logi,0
GNaomiMartin BBCRadio4 bbcpaddy If youre shielding people are being advised not to use Public Transport We ar,0
Covid authorities have released a new caller tune based on the vaccine It has the voice of VO Artist Jasleen Bhall,1
Health condition of 35yearold nurse who fell ill following administration of COVID19Vaccine in Kolkata is curr,0
htTweets COVID19Vaccineits big scandal in India,0
What do you think I think ROBERT F Kennedy Jr is pretty brave for saying these things Covid19,0
Mumbai suspends COVID19vaccine drive till tomorrow due to CowinApp glitch The BMC said that after facing troub,0
This is incredible Im feeling hopeful for the future and proud of my colleagues at DorsetHealth for being a part,1
The history of Indias foray into Western medicine and therefore to vaccination and the subsequent emergence of,1
I am happy to say that I received my first COVID19Vaccine yesterday thank you WestSuffolkNHS NSFTtweets,1
Our 3 PCN COVID19Vaccine sites in huddersfield are a few weeks mature now and I can see the refinement as each,1
Thank you to all dispensing vaccines as well as to those getting them COVID19 COVID19Vaccine,1
Africa secures 270m Covid19vaccine doses BBC News,1
Re the vaccine centres How do you get to a drive in centre if you have no access to a car COVID19Vaccine BBCRadio4 bbcpaddy,0
A letter for SCI Patients to use to spread awareness to health professionals that they are classified in group 4 o,1
Thanks to SCUKofficial for organising this Covid19Vaccine webinar in English and Punjabi Your chance to ask any,1
LargestVaccineDrive Sanitary workers among 1st to receive COVID19vaccine shots in Madhya Pradesh State Health,1
2nd dose rollout of COVID19Vaccine started in Malta this morning Vaccination programme moving forward as schedu,1
Work from home or anywhere even from Finland to stop help covid19and get your shots of COVID19Vaccine,1
Team Dyer on vaccination duty Saturday Myself Dr husband who hasnt seen face to face patients in 15 years and 18,1
On the day it is announced that more people are vaccinated than those who have tested COVIDpositive our fantastic,1
Care boss frustration over coronavirus vaccine noshows in Gwent careforumwales COVID19Vaccine socialcare,0
Thousands Covid19Vaccine winding up ending exactly where it belongs in the trash CoronavirusVaccine NBCNews,0
The expected high standards of safety quality and efficacy for the COVID19 vaccine remain the same for any other,1
COVID19Vaccine 52 people exhibit adverse events after getting a jab in Delhi,0
When 1000 vaccinations are done in a single day in major centers in India we can easily achieve 1050 lakh vacci,1
How many people need to get a COVID19Vaccine in order to stop the coronavirusHerdImmunity CoronavirusVaccine,1
3000 doses of COVID19Vaccine to be administered to frontline corona warriors in 1st phase in Himachal Pradesh,1
Just got my Moderna COVID19Vaccine,1
Good to start seeing more detail RSA Covid19vaccine What does South Africas COVID vaccine rollout plan say,1
Teachers and essential services workers in the US states of NewJersey and Mississippi are upset after the state a,0
Just imagine front line workers falling to side effects of vaccine if this continues we wont have nurses and doc,0
the Sultanate was among the first countries to obtain the COVID19Vaccine,1
2021 No guarantee for the COVID19Vaccine,0
Covaxin recipients to sign consent form saying vaccine efficacy yet to be established COVID19Vaccine,0
Doctors and health workers say they have reservations against the safety and efficacy of Covaxin as it has not comp,0
